title,series,author,genre,date_published,publisher,lang,rating_count,rate,award,publisher_clean
Medical Apartheid: The Dark History of Medical Experimentation on Black Americans from Colonial Times to the Present,False,Harriet A. Washington,Nonfiction,2007.0,Doubleday,English,5967,4.38,2,doubleday
"Pelagia and the Black Monk (Sister Pelagia Mysteries, #2)",True,Boris Akunin,Mystery,2007.0,Weidenfeld & Nicolson,English,1664,4.01,0,weidenfeldnicolson
"Crux (Nexus, #2)",True,Ramez Naam,Science Fiction,2013.0,Angry Robot,English,9503,4.13,1,angryrobot
Dear Mr. Knightley,False,Katherine Reay,Fiction,2013.0,Thomas Nelson,English,14218,3.93,4,thomasnelson
"Toll the Hounds (Malazan Book of the Fallen, #8)",True,Steven Erikson,Fantasy,2008.0,Tor Books,English,27869,4.36,1,torbooks
Wings of a Sparrow,False,Dougie Brimson,Unknown,2012.0,ebookpartnership,English,92,4.18,0,ebookpartnership
Leite Derramado,False,Chico Buarque,Fiction,2009.0,Companhia das Letras,Portuguese,2533,3.73,3,companhiadasletras
Trigger Warning: Short Fictions and Disturbances,False,Neil Gaiman,Fantasy,2015.0,HarperAudio,English,58167,3.9,3,harperaudio
"The Wild Beasts of Wuhan (Ava Lee, #3)",True,Ian  Hamilton,Mystery,2012.0,House of Anansi,English,1343,3.86,0,houseofanansi
This Song Will Save Your Life,False,Leila Sales,Young Adult,2013.0,Farrar Straus and Giroux (BYR),English,26113,3.91,3,farrarstrausgiroux
Messenger,True,Lois Lowry,Young Adult,2006.0,Ember,English,125447,3.91,0,ember
Oblivion: A Memoir,False,Héctor Abad Faciolince,Nonfiction,2013.0,Farrar Straus and Giroux,Unknown,11214,4.39,2,farrarstrausgiroux
Doctor Who: Spare Parts,True,Marc Platt,Media Tie In,2002.0,Big Finish Productions,English,703,4.28,0,bigfinishproductions
Tangled in Wisteria,False,J. Andrew Lockhart,Unknown,2008.0,Tate Publishing & Enterprises,English,8,5.0,0,tatepublishingenterprises
"Sea of Poppies (Ibis Trilogy, #1)",True,Amitav Ghosh,Fiction,2008.0,John Murray Publisher,English,24408,3.96,3,johnmurraypublishers
"A Quiet Flame (Bernie Gunther, #5)",True,Philip Kerr,Mystery,2010.0,G.P. Putnam's Sons,English,6765,4.18,0,gpputnamssons
L'infinito viaggiare,False,Claudio Magris,Travel,2006.0,Mondadori,Italian,287,3.66,1,mondadori
"The Cardturner: A Novel about a King, a Queen, and a Joker",False,Louis Sachar,Young Adult,2010.0,Delacorte Books for Young Readers,English,9677,3.82,1,delacortebooksforyoungreaders
Mãn,False,Kim Thúy,Fiction,2014.0,Sekwa,Swedish,2956,3.81,0,sekwa
"The Last Days of History “Apostasy The Great Falling Away""",False,Meshelle Goines,Unknown,2012.0,Meshelle Goines,English,1,5.0,0,meshellegoines
"Half the World (Shattered Sea, #2)",True,Joe Abercrombie,Fantasy,2015.0,Del Rey,English,32603,4.2,3,delrey
Killing Pablo: The Hunt for the World's Greatest Outlaw,False,Mark Bowden,Nonfiction,2002.0,Penguin Group,English,16218,3.97,1,penguingroup
The Reluctant Reformer,False,Lynsay Sands,Romance,2002.0,Leisure,English,2319,3.88,0,leisure
"The Ecstasy of Influence: Nonfictions, Etc.",False,Jonathan Lethem,Writing,2011.0,Doubleday,English,1080,3.63,2,doubleday
"Darke (Septimus Heap, #6)",True,Angie Sage,Fantasy,2011.0,Katherine Tegen Books,English,27520,4.24,1,katherinetegenbooks
"Anybody Out There? (Walsh Family, #4)",True,Marian Keyes,Womens Fiction,2007.0,William Morrow Paperbacks,English,59383,3.93,0,williammorrowpaperbacks
"The Broken Kingdoms (Inheritance, #2)",True,N.K. Jemisin,Fantasy,2010.0,Orbit,English,28653,4.12,1,orbit
"Zeewater is zout, zeggen ze",False,Simone Lenaerts,Unknown,2008.0,De Geus,Dutch,30,3.6,1,degeus
Radiohead and Philosophy: Fitter Happier More Deductive,True,Brandon W. Forbes,Music,2009.0,Open Court,English,220,3.73,0,opencourt
"Breaking Point (Shadow Warriors, #5)",True,Lindsay McKenna,Romance,2014.0,Harlequin HQN,English,376,4.04,0,harlequinhqn
"What Really Happened in Peru (The Bane Chronicles, #1)",True,Cassandra Clare,Fantasy,2013.0,Margaret K. McElderry Books,English,25909,3.74,0,margaretkmcelderrybooks
Devils in Exile,False,Chuck Hogan,Fiction,2010.0,Scribner,English,1134,3.83,0,scribner
"Sister Citizen: Shame, Stereotypes, and Black Women in America",False,Melissa V. Harris-Perry,Nonfiction,2011.0,Yale University Press,English,3255,4.25,1,yaleuniversitypress
"Um Milionário em Lisboa (Kaloust Sarkisian, #2)",True,José Rodrigues dos Santos,Romance,2013.0,Gradiva Publicações,Portuguese,1733,4.2,0,gradivapublicaes
Staying Strong: 365 Days a Year,False,Demi Lovato,Nonfiction,2013.0,Headline,English,10514,3.94,0,headline
"Nothing Lasts Forever;[And], Tell Me Your Dreams",False,Sidney Sheldon,Unknown,2003.0,HarperCollins,Unknown,305,4.03,0,harpercollins
"Provenance (Rogue Angel, #11)",True,Alex Archer,Fantasy,2008.0,Gold Eagle,English,616,3.72,0,goldeagle
"Revolution 2020: Love, Corruption, Ambition",False,Chetan Bhagat,Fiction,2011.0,Rupa Publications,English,59596,3.1,0,rupapublications
"Pandora's Star (Commonwealth Saga, #1)",True,Peter F. Hamilton,Science Fiction,2005.0,Del Rey,English,46344,4.22,0,delrey
David Attenborough's Life on Air: Memoirs of a Broadcaster,False,David Attenborough,Nonfiction,2003.0,BBC Books,English,3593,4.42,0,bbcbooks
Wantin (Wantin #1),True,Truth Devour,Romance,2013.0,Publicious Pty Ltd,English,106,4.05,4,publiciouspty
Exit West,False,Mohsin Hamid,Fiction,2017.0,Riverhead,English,117844,3.78,5,riverhead
Little Black Book of Stories,False,A.S. Byatt,Short Stories,2005.0,Vintage,English,2568,3.8,2,vintage
"The Derek Long Saga (Nicolette Mace: The Raven Siren, #3)",True,C.S. Woolley,Unknown,2012.0,Mightier Than the Sword UK,English,3,5.0,0,mightierthanthesword
Pacific: The Ocean of the Future,False,Simon Winchester,History,2015.0,Harper,English,3169,4.02,2,harper
A Primate's Memoir,False,Robert M. Sapolsky,Science,2002.0,Vintage,English,6656,4.36,0,vintage
"A Column of Fire (Kingsbridge, #3)",True,Ken Follett,Historical,2017.0,Viking Penguin,English,87029,4.19,1,vikingpenguin
Tyndale Bible Dictionary,False,Walter A. Elwell,Reference,2008.0,Tyndale House Publishers,English,7,4.14,0,tyndalehousepublishers
"Fool's Quest  (The Fitz and The Fool, #2)",True,Robin Hobb,Fantasy,2015.0,Del Rey,English,34112,4.52,1,delrey
"Girls in Pants: The Third Summer of the Sisterhood (Sisterhood, #3)",True,Ann Brashares,Young Adult,2006.0,Ember,English,78238,3.82,0,ember
Saving Amelie,False,Cathy Gohlke,Historical,2014.0,Tyndale House Publishers,English,2715,4.23,1,tyndalehousepublishers
A Skinful of Shadows,False,Frances Hardinge,Fantasy,2017.0,Macmillan Children's Books,English,6833,4.01,5,macmillanchildrensbooks
Home Fire,False,Kamila Shamsie,Fiction,2017.0,Riverhead Books,English,50952,4.05,5,riverheadbooks
Imperial Grunts: The American Military on the Ground,False,Robert D. Kaplan,War,2005.0,Random House,English,1628,3.96,0,randomhouse
"Dead Over Heels (Aurora Teagarden, #5)",True,Charlaine Harris,Mystery,1997.0,Thorndike Press,English,16035,3.8,0,thorndikepress
"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between",False,Lauren Graham,Nonfiction,2016.0,Ballantine Books,English,109915,3.93,1,ballantinebooks
"The Vanishing Stair (Truly Devious, #2)",True,Maureen Johnson,Mystery,2019.0,Katherine Tegen Books,English,50181,4.22,1,katherinetegenbooks
"Dom Wars: Round Four (Dom Wars, #4)",True,Lucian Bane,Erotica,2014.0,Unknown,English,1003,4.32,0,unknown
The Wife Between Us,False,Greer Hendricks,Thriller,2018.0,St. Martin's Press,English,271522,3.85,1,stmartinspress
Originals: How Non-Conformists Move the World,False,Adam M. Grant,Nonfiction,2016.0,Viking,English,45033,3.93,1,viking
"The Bands of Mourning (Mistborn, #6)",True,Brandon Sanderson,Fantasy,2016.0,Tor,English,90954,4.39,3,tor
Wish,False,Barbara O'Connor,Childrens,2016.0,Farrar Straus and Giroux (BYR),English,10399,4.32,2,farrarstrausgiroux
Night Theater,False,Vikram Paralkar,Fiction,2020.0,Catapult,English,1948,3.69,0,catapult
"Paranormal Puppet Show (The Invisible Detective, #1)",True,Justin Richards,Mystery,,Unknown,Unknown,82,3.94,0,unknown
The Lost World of Scripture: Ancient Literary Culture and Biblical Authority,True,John H. Walton,Religion,2013.0,IVP Academic,English,224,4.27,0,ivpacademic
"Hogwarts: An Incomplete and Unreliable Guide (Pottermore Presents, #3)",True,J.K. Rowling,Fantasy,2016.0,Pottermore Limited,English,28502,4.2,0,pottermorelimited
"Children of Blood and Bone (Legacy of Orïsha, #1)",True,Tomi Adeyemi,Fantasy,2018.0,Henry Holt Company,English,196583,4.08,5,henryholtcompany
Shell Shaker,False,LeAnne Howe,Fiction,2001.0,Aunt Lute Books,English,597,3.81,1,auntlutebooks
"House of Many Ways (Howl's Moving Castle, #3)",True,Diana Wynne Jones,Fantasy,2008.0,Greenwillow Books,English,31388,4.06,1,greenwillowbooks
Norse Mythology,False,Neil Gaiman,Fantasy,2017.0,W. W. Norton & Company,English,261139,4.08,2,wwnortoncompany
"Heartstopper: Volume One (Heartstopper, #1)",True,Alice Oseman,Sequential Art,2019.0,Hodder Children's Books,English,146394,4.53,0,hodderchildrensbooks
"Le visionarie. Fantascienza, fantasy e femminismo: un'antologia",False,Ann VanderMeer,Short Stories,2018.0,Nero,Italian,1048,4.12,0,nero
Ο Δον Υπαστυνόμος,False,Δημήτρης Καρακίτσος,Unknown,2020.0,Εκδόσεις Αντίποδες,"Greek, Modern (1453-)",93,4.19,0,
Veriruusut,False,Anneli Kanto,Historical,2008.0,Gummerus,Finnish,247,4.25,1,gummerus
"A Memory Called Empire (Teixcalaan, #1)",True,Arkady Martine,Science Fiction,2019.0,Tor Books,English,31544,4.14,5,torbooks
Dodgers,False,Bill Beverly,Fiction,2016.0,Crown,English,5699,3.88,5,crown
"Flashback (Keeper of the Lost Cities, #7)",True,Shannon Messenger,Fantasy,2018.0,Aladdin,English,15369,4.41,0,aladdin
Conspiracy of Fools,False,Kurt Eichenwald,Business,2005.0,Broadway Books,English,6329,4.12,1,broadwaybooks
A Year in the Life of William Shakespeare: 1599,False,James Shapiro,History,2006.0,Harper Perennial,English,3307,4.09,1,harperperennial
The Margarets,False,Sheri S. Tepper,Science Fiction,2007.0,Harper Voyager,English,1632,3.87,2,harpervoyager
My Friend Leonard,False,James Frey,Fiction,2006.0,Riverhead Books,English,44303,3.84,0,riverheadbooks
Blueprints Of The Afterlife,False,Ryan Boudinot,Science Fiction,2012.0,Grove/Atlantic Inc.,English,2241,3.69,1,groveatlantic
Rock and Roll Will Save Your Life: A Book by and for the Fanatics Among Us,False,Steve Almond,Music,2010.0,Random House,English,1072,3.65,0,randomhouse
Fearless,False,Tim Lott,Science Fiction,2007.0,Walker & Company,English,1259,3.83,1,walkercompany
Escape,False,Carolyn Jessop,Nonfiction,2007.0,Broadway Books,English,45551,3.91,0,broadwaybooks
"Sorcha de Mallaig (Mallaig, #3)",True,Diane Lacombe,Historical,2004.0,VLB éditeur,French,136,3.82,0,vlbditeur
Good Masters! Sweet Ladies!: Voices from a Medieval Village,False,Laura Amy Schlitz,Historical,2007.0,Candlewick,English,8066,3.66,2,candlewick
"The Swords of Night and Day (The Drenai Saga, #11)",True,David Gemmell,Fantasy,2005.0,Corgi,English,8484,4.33,0,corgi
The Black Dagger Brotherhood: An Insider's Guide,True,J.R. Ward,Paranormal,2008.0,NAL,English,29865,4.32,0,nal
My Horizontal Life: A Collection of One-Night Stands,False,Chelsea Handler,Nonfiction,2005.0,Bloomsbury USA,English,110903,3.77,0,bloomsbury
Batman: Dark Victory,True,Jeph Loeb,Sequential Art,2002.0,DC Comics,English,28903,4.14,1,dccomics
Grand Prix: Formula One in the deadly years,False,Richard Melville,Unknown,2014.0,Richard Melville,English,54,3.8,0,richardmelville
Last Train to Istanbul,False,Ayşe Kulin,Historical,2013.0,Amazon Crossing,English,25422,3.87,0,amazoncrossing
State of the Union,False,Douglas Kennedy,Fiction,2006.0,Arrow,English,2633,3.79,0,arrow
Daughter of Venice,False,Donna Jo Napoli,Historical,2003.0,Laurel Leaf,English,3057,3.72,1,laurelleaf
"The Ultimates, Volume 1: Super-Human",True,Mark Millar,Sequential Art,2006.0,Marvel,English,8703,4.1,0,marvel
"Song of the Unicorns (Avalon: Web of Magic, #7)",True,Rachel Roberts,Fantasy,2003.0,CDS Books,English,980,4.17,0,cdsbooks
Postcard Killers,False,James Patterson,Mystery,2010.0,Little Brown And Company,Norwegian,26406,3.81,0,littlebrowncompany
Kitty and the Midnight Hour (Kitty Norville #1),True,Carrie Vaughn,Fantasy,2005.0,Grand Central Publishing,English,33739,3.67,0,grandcentralpublishing
Shug,False,Jenny Han,Young Adult,2006.0,Simon  Schuster Books for Young Readers,English,10814,3.99,1,simonschusterbooksforyoungreaders
Jennifer Government,False,Max Barry,Fiction,2004.0,Abacus,English,13856,3.66,1,abacus
From A to X: A Story in Letters,False,John Berger,Fiction,2008.0,Verso,English,1244,3.84,1,verso
"Where He Belongs (Belonging, #0.5)",True,Rachel Haimowitz,Romance,2011.0,Storm Moon Press,English,240,3.58,0,stormmoonpress
"Hidden Prey (Lucas Davenport, #15)",True,John Sandford,Mystery,2005.0,G.P. Putnam's Sons,English,16719,4.1,0,gpputnamssons
Maine,False,J. Courtney Sullivan,Fiction,2011.0,Knopf,English,33356,3.38,1,knopf
Roof of the Rockies: A History of Colorado Mountaineering,False,William M. Bueler,Unknown,2003.0,Colorado Mountain Club Press,English,32,3.94,0,coloradomountainclubpress
Patrick: Son of Ireland,False,Stephen R. Lawhead,Historical,2004.0,HarperTorch,English,2339,3.98,0,harpertorch
Щоденник страченої,False,Maria Matios,Unknown,2011.0,Піраміда,Ukrainian,104,3.42,0,
"The Book of Deacon (The Book of Deacon, #1)",True,Joseph R. Lallo,Fantasy,2010.0,Unknown,English,9921,3.85,0,unknown
"Down to You (The Bad Boys, #1)",True,Michelle Leighton,Romance,2012.0,Smashwords,English,66126,4.04,0,smashwords
Shakespeare vs. Lovecraft: A Horror Comedy Mash-Up featuring Shakespeare's Characters and Lovecraft's Creatures,False,D.R. O'Brien,Horror,2012.0,CreateSpace Independent Publishing Platform,English,64,3.53,0,createspaceindependentpublishingplatform
Revenge of the Rose,False,Nicole Galland,Historical,2006.0,William Morrow,English,611,3.75,0,williammorrow
"Splendor (Luxe, #4)",True,Anna Godbersen,Historical,2009.0,Harper,English,19710,3.84,0,harper
"Lost Covenant (Widdershins Adventures, #3)",True,Ari Marmell,Fantasy,2013.0,Pyr,English,841,3.81,0,pyr
"Things Not Seen (Things, #1)",True,Andrew Clements,Young Adult,2004.0,Speak,English,25243,3.89,3,speak
Red Mandarin Dress (Inspector Chen Cao #5),True,Qiu Xiaolong,Mystery,2007.0,Minotaur Books,English,1623,3.78,0,minotaurbooks
The Bride Collector,False,Ted Dekker,Christian,2010.0,Hodder & Stoughton,English,11010,3.85,1,hodderstoughton
Days of War Nights of Love: Crimethink for Beginners,False,CrimethInc.,Nonfiction,2002.0,Crimethinc,English,2328,3.8,0,crimethinc
Som jag vill vara,False,Katarina von Bredow,Young Adult,2007.0,Rabén & Sjögren,Swedish,780,3.49,0,rabnsjgren
"Trinity Bound (Redwood Pack, #2)",True,Carrie Ann Ryan,Fantasy,2012.0,Unknown,Unknown,2196,4.09,0,unknown
What She Wants,False,Lynsay Sands,Romance,2002.0,Leisure Books,English,1811,3.98,0,leisurebooks
"Runelight (Runemarks, #2)",True,Joanne Harris,Fantasy,2012.0,Black Swan,English,1807,3.83,0,blackswan
Lucky Star,False,Cathy Cassidy,Childrens,2007.0,Puffin,English,4405,3.93,1,puffin
"Chosen (The Lost Books, #1)",True,Ted Dekker,Fantasy,2007.0,Thomas Nelson,English,9715,3.87,0,thomasnelson
Chasing Dreams,False,Meshelle Goines,Unknown,2013.0,Meshelle Goines,English,1,5.0,0,meshellegoines
"Protector of the Small (Protector of the Small, #1-4)",True,Tamora Pierce,Fantasy,2004.0,SFBC,English,9760,4.53,1,sfbc
"Bumped (Bumped, #1)",True,Megan McCafferty,Young Adult,2011.0,Balzer + Bray,English,12994,3.12,1,balzerbray
The Douglas Notebooks,False,Christine Eddie,Fiction,2013.0,Goose Lane Editions,English,231,3.97,0,gooselaneeditions
The Unwinding: An Inner History of the New America,False,George Packer,Nonfiction,2013.0,Farrar Straus and Giroux,English,11424,4.13,4,farrarstrausgiroux
"Empire in Black and Gold (Shadows of the Apt, #1)",True,Adrian Tchaikovsky,Fantasy,2012.0,Tor,English,9010,3.69,0,tor
Spinnenverdriet,False,Simone Lenaerts,Unknown,2009.0,De Geus,Dutch,27,3.44,0,degeus
Sexual Healing,False,Jill Nelson,Fiction,2003.0,Agate Bolden,English,193,3.67,0,agatebolden
The Mapmaker's Wife,False,Robert  Whitaker,Nonfiction,2005.0,Delta,English,1507,3.62,0,delta
The Aircraft Book: The Definitive Visual History,False,Philip Whiteman,Aviation,2013.0,DK,English,52,4.23,0,dk
The Devil's Banker,False,Christopher Reich,Fiction,2004.0,Dell,English,1212,3.71,0,dell
"Consent to Kill (Mitch Rapp, #8)",True,Vince Flynn,Fiction,2006.0,Pocket Star,English,47226,4.36,2,pocketstar
"Heartless (The Parasol Protectorate, #4)",True,Gail Carriger,Science Fiction,2011.0,Little Brown Book,English,34815,4.03,2,littlebrownbook
"The Breaking Point: Hemingway, Dos Passos, and the Murder of José Robles",False,Stephen Koch,History,2006.0,Counterpoint,English,115,3.95,0,counterpoint
Filling the Afterlife from the Underworld: Volume 1,True,C.S. Woolley,Unknown,2013.0,Mightier Than the Sword UK,English,6,4.33,0,mightierthanthesword
"Language for a New Century: Contemporary Poetry from the Middle East, Asia, and Beyond",False,Tina Chang,Poetry,2008.0,W. W. Norton  Company,English,128,4.3,0,wwnortoncompany
The Rose Petal Beach,True,Dorothy Koomson,Fiction,2013.0,Quercus,English,7986,4.03,0,quercus
Sidney Sheldon's The Tides of Memory,False,Tilly Bagshawe,Fiction,2013.0,William Morrow,English,5477,3.86,0,williammorrow
"The Preacher (Patrik Hedström, #2)",True,Camilla Läckberg,Mystery,2011.0,Pegasus Crime,English,37270,3.81,0,pegasuscrime
"The Soul Stealer (Rogue Angel, #12)",True,Alex Archer,Fantasy,2008.0,Gold Eagle,English,598,3.65,0,goldeagle
The Edge of Physics: A Journey to Earth's Extremes to Unlock the Secrets of the Universe,False,Anil Ananthaswamy,Science,2010.0,Houghton Mifflin,English,951,4.0,0,houghtonmifflin
Home Front,False,Kristin Hannah,Fiction,2012.0,St. Martin's Press,English,71259,4.13,1,stmartinspress
The Legacy (The Declaration #3),True,Gemma Malley,Science Fiction,2011.0,Bloomsbury USA Childrens,English,4399,3.81,0,bloomsburychildrens
Pyongyang: A Journey in North Korea,False,Guy Delisle,Sequential Art,2007.0,Drawn and Quarterly,English,22803,3.91,1,drawnquarterly
Drinking Coffee Elsewhere,False,Z.Z. Packer,Short Stories,2004.0,Riverhead Books,English,6623,3.86,5,riverheadbooks
"The Pox Party (The Astonishing Life of Octavian Nothing, Traitor to the Nation, #1)",True,M.T. Anderson,Historical,2006.0,Candlewick Press,English,15636,3.52,5,candlewickpress
Frog Music,False,Emma Donoghue,Historical,2014.0,Little Brown and Company,English,25369,3.2,2,littlebrowncompany
"Captivate (Submerged Sun, #1)",True,Vanessa Garden,Fantasy,2014.0,Harlequin TEEN Australia,English,1648,3.8,0,harlequinteenaustralia
"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",False,Brian Greene,Science,2004.0,Alfred Knopf,English,37548,4.09,0,alfredaknopf
Pope Francis: Untying the Knots,False,Paul Vallely,Biography,2013.0,Bloomsbury,English,250,4.05,0,bloomsbury
